step,critic_loss,bellman_loss,actor_loss,eval_return,eval_success
1444,3.226921558380127,0.45031023025512695,-6.271488666534424,,
1445,2.9987199306488037,0.26799556612968445,-6.190192222595215,,
1446,3.35782527923584,0.6334623098373413,-6.2504801750183105,,
1447,3.539022922515869,0.8029217720031738,-6.29872465133667,,
1448,3.209540605545044,0.38766688108444214,-6.308732032775879,,
1449,2.955613851547241,0.20099464058876038,-6.242415428161621,,
1450,3.2136428356170654,0.41781744360923767,-6.349889278411865,,
1451,3.3919265270233154,0.6020466685295105,-6.215527057647705,,
1452,3.1348536014556885,0.4194115996360779,-6.241853713989258,,
1453,2.991121530532837,0.2328096181154251,-6.259994983673096,,
1454,3.0957236289978027,0.36713138222694397,-6.291903972625732,,
1455,3.2730259895324707,0.5186877250671387,-6.186833381652832,,
1456,3.165618419647217,0.4583028554916382,-6.219403266906738,,
1457,3.5980215072631836,0.8328405022621155,-6.2300333976745605,,
1458,3.21254563331604,0.4500396251678467,-6.267814636230469,,
1459,3.3319966793060303,0.5577785968780518,-6.260096073150635,,
1460,3.586495876312256,0.8250933885574341,-6.248122692108154,,
1461,3.2097277641296387,0.46029555797576904,-6.208272457122803,,
1462,3.355858564376831,0.5083999633789062,-6.287406921386719,,
1463,3.1814987659454346,0.4626358151435852,-6.240764617919922,,
1464,3.5150318145751953,0.7487421035766602,-6.297060489654541,,
1465,3.1314170360565186,0.35465207695961,-6.303309440612793,,
1466,3.275919198989868,0.5013844966888428,-6.407488822937012,,
1467,3.0876636505126953,0.32421013712882996,-6.350857257843018,,
1468,3.3132052421569824,0.5033673048019409,-6.405688762664795,,
1469,3.232694149017334,0.41166606545448303,-6.4246063232421875,,
1470,2.929562568664551,0.2013934850692749,-6.3726606369018555,,
1471,3.1694681644439697,0.4373454451560974,-6.321551322937012,,
1472,3.621391773223877,0.8748070001602173,-6.400900840759277,,
1473,3.0247128009796143,0.19791309535503387,-6.447870254516602,,
1474,3.067031145095825,0.3169577121734619,-6.398168563842773,,
1475,3.1292784214019775,0.3786473870277405,-6.343029499053955,,
1476,3.167839527130127,0.41160333156585693,-6.437533378601074,,
1477,2.9529919624328613,0.2311229705810547,-6.47674036026001,,
1478,3.628648042678833,0.8532727360725403,-6.310112953186035,,
1479,3.2376482486724854,0.4764089584350586,-6.33008337020874,,
1480,3.2179622650146484,0.4254465699195862,-6.46428108215332,,
1481,3.323455810546875,0.5636820197105408,-6.3716559410095215,,
1482,3.166870355606079,0.41890406608581543,-6.449859142303467,,
1483,3.8275327682495117,1.118865966796875,-6.32887077331543,,
1484,3.0659549236297607,0.2607272267341614,-6.312150955200195,,
1485,3.1749582290649414,0.3968315124511719,-6.407745361328125,,
1486,3.260237216949463,0.5503983497619629,-6.33501672744751,,
1487,3.142829656600952,0.39708465337753296,-6.4053754806518555,,
1488,3.50675630569458,0.746031641960144,-6.421158313751221,,
1489,3.25425386428833,0.6024482846260071,-6.3616204261779785,,
1490,3.3567440509796143,0.6109440326690674,-6.357642650604248,,
1491,2.9996156692504883,0.2826046943664551,-6.4690446853637695,,
1492,3.1310102939605713,0.38984233140945435,-6.457135200500488,,
1493,3.2732391357421875,0.47122395038604736,-6.436905384063721,,
1494,3.308424949645996,0.5953501462936401,-6.404042720794678,,
1495,2.9776222705841064,0.2571188807487488,-6.46277379989624,,
1496,3.213326930999756,0.5144944190979004,-6.448369979858398,,
1497,3.5113534927368164,0.714724600315094,-6.45715856552124,,
1498,3.408100128173828,0.6267854571342468,-6.512702941894531,,
1499,3.257884979248047,0.47522804141044617,-6.4779181480407715,,
1500,3.122857093811035,0.34768199920654297,-6.396626949310303,,
1501,3.4923555850982666,0.7244424819946289,-6.474040985107422,,
1502,3.317931890487671,0.5481712818145752,-6.446138381958008,,
1503,3.077909231185913,0.3519012928009033,-6.411152362823486,,
1504,3.1579275131225586,0.42081165313720703,-6.41452693939209,,
1505,3.0143489837646484,0.2522889971733093,-6.561445236206055,,
1506,3.257110357284546,0.49600479006767273,-6.380720138549805,,
1507,2.999798059463501,0.2721726596355438,-6.6414031982421875,,
1508,3.125389337539673,0.4067257344722748,-6.490479946136475,,
1509,3.2633843421936035,0.5577464699745178,-6.564146518707275,,
1510,3.419231653213501,0.6268017292022705,-6.458407402038574,,
1511,3.476625442504883,0.5939669013023376,-6.47498893737793,,
1512,3.0444021224975586,0.4060801863670349,-6.542166709899902,,
1513,3.4206693172454834,0.7092799544334412,-6.485939979553223,,
1514,3.3024048805236816,0.5138040781021118,-6.553252220153809,,
1515,3.4438891410827637,0.6578792333602905,-6.463089466094971,,
1516,3.1891183853149414,0.4835185408592224,-6.43187952041626,,
1517,3.0824198722839355,0.3074720501899719,-6.526220798492432,,
1518,3.540177345275879,0.7158331274986267,-6.392483711242676,,
1519,3.095400094985962,0.3855521082878113,-6.51227331161499,,
1520,3.1801483631134033,0.45377421379089355,-6.586555004119873,,
1521,3.2487614154815674,0.4770754277706146,-6.523053169250488,,
1522,3.2584853172302246,0.47283071279525757,-6.502825736999512,,
1523,3.028836488723755,0.22051303088665009,-6.680704593658447,,
1524,3.2702975273132324,0.45949065685272217,-6.5565185546875,,
1525,3.4324774742126465,0.6310316324234009,-6.674473762512207,,
1526,3.0700345039367676,0.3516038954257965,-6.6701765060424805,,
1527,3.6254725456237793,0.802883505821228,-6.527411460876465,,
1528,3.272284746170044,0.416133314371109,-6.518441200256348,,
1529,3.3024046421051025,0.5039442181587219,-6.4962382316589355,,
1530,3.6005353927612305,0.802604079246521,-6.431022644042969,,
1531,3.397963762283325,0.6840522289276123,-6.588342666625977,,
1532,3.287006139755249,0.5690925121307373,-6.538873672485352,,
1533,3.43875789642334,0.668269157409668,-6.5264892578125,,
1534,3.2616772651672363,0.5198162794113159,-6.6258673667907715,,
1535,3.1183180809020996,0.39869123697280884,-6.666656017303467,,
1536,3.0526275634765625,0.25652575492858887,-6.63203239440918,,
1537,3.3427979946136475,0.5323566794395447,-6.669798851013184,,
1538,3.073431968688965,0.248562753200531,-6.694089889526367,,
1539,3.490415334701538,0.6591901779174805,-6.572824478149414,,
1540,3.182811975479126,0.40207165479660034,-6.588196277618408,,
1541,3.1590187549591064,0.3625304102897644,-6.667142391204834,,
1542,3.1561248302459717,0.36090540885925293,-6.7144455909729,,
1543,3.21079421043396,0.425493985414505,-6.694530487060547,,
1544,3.278315544128418,0.5091855525970459,-6.500109672546387,,
1545,3.131216049194336,0.40159666538238525,-6.69419527053833,,
1546,3.5803399085998535,0.7866774797439575,-6.612471580505371,,
1547,3.519972562789917,0.7896850109100342,-6.525771141052246,,
1548,3.1954505443573,0.41376981139183044,-6.639822006225586,,
1549,3.198437213897705,0.45349207520484924,-6.675394535064697,,
1550,3.07524037361145,0.3522898852825165,-6.630891799926758,,
1551,3.279078245162964,0.5258927345275879,-6.673165798187256,,
1552,3.3742165565490723,0.5298911333084106,-6.566714286804199,,
1553,3.0303292274475098,0.21149590611457825,-6.7330732345581055,,
1554,3.3916287422180176,0.6541527509689331,-6.65579891204834,,
1555,2.911440372467041,0.20441235601902008,-6.798182487487793,,
1556,2.978884696960449,0.21371744573116302,-6.838166236877441,,
1557,3.4409725666046143,0.6251356601715088,-6.693317890167236,,
1558,3.14142107963562,0.38384419679641724,-6.656469345092773,,
1559,3.740748643875122,0.90922611951828,-6.674389839172363,,
1560,3.3857059478759766,0.5946506857872009,-6.707630634307861,,
1561,3.1041533946990967,0.38865169882774353,-6.641913414001465,,
1562,3.4599428176879883,0.7026471495628357,-6.714053630828857,,
1563,3.392989158630371,0.710049033164978,-6.591606616973877,,
1564,2.9947261810302734,0.253278911113739,-6.680912494659424,,
1565,3.339390993118286,0.611716091632843,-6.679296016693115,,
1566,2.9227309226989746,0.23556281626224518,-6.805860996246338,,
1567,3.273181915283203,0.47975361347198486,-6.653557777404785,,
1568,3.5128273963928223,0.6899025440216064,-6.65941047668457,,
1569,3.149897575378418,0.3468760550022125,-6.677204608917236,,
1570,3.092967987060547,0.36328086256980896,-6.657942295074463,,
1571,3.3701415061950684,0.580559492111206,-6.678290367126465,,
1572,3.4115209579467773,0.6942191123962402,-6.799388408660889,,
1573,3.1896088123321533,0.4597250819206238,-6.7621660232543945,,
1574,3.0698366165161133,0.31045424938201904,-6.691123962402344,,
1575,3.1465532779693604,0.45594194531440735,-6.707341194152832,,
1576,3.4245481491088867,0.6881314516067505,-6.742799758911133,,
1577,3.5345816612243652,0.727412223815918,-6.7340593338012695,,
1578,3.593430519104004,0.8936415910720825,-6.606993198394775,,
1579,2.9844231605529785,0.3220290541648865,-6.741560935974121,,
1580,3.2273335456848145,0.4968852996826172,-6.718822956085205,,
1581,3.5979886054992676,0.8473873138427734,-6.627606391906738,,
1582,3.366878032684326,0.607307493686676,-6.824933052062988,,
1583,3.275878429412842,0.5156856179237366,-6.830035209655762,,
1584,3.380631923675537,0.5692444443702698,-6.789981842041016,,
1585,3.7379136085510254,0.9568532705307007,-6.74776554107666,,
1586,3.4328572750091553,0.5833549499511719,-6.753251552581787,,
1587,3.3373894691467285,0.5795149803161621,-6.876463413238525,,
1588,3.2545502185821533,0.4728105664253235,-6.724491119384766,,
1589,3.510972499847412,0.7162137031555176,-6.7391157150268555,,
1590,3.2154462337493896,0.45833516120910645,-6.706302165985107,,
1591,3.1706013679504395,0.3659629225730896,-7.008251190185547,,
1592,3.5550594329833984,0.8226765990257263,-6.882241249084473,,
1593,3.0203282833099365,0.23236650228500366,-6.95576286315918,,
1594,3.1859190464019775,0.3910342752933502,-6.810962200164795,,
1595,3.3582816123962402,0.5083445310592651,-6.774032115936279,,
1596,2.9553427696228027,0.19261762499809265,-6.988276481628418,,
1597,3.3154163360595703,0.5817314386367798,-6.898830890655518,,
1598,3.559337615966797,0.8435410261154175,-6.803954124450684,,
1599,3.158965587615967,0.41559454798698425,-6.898519515991211,,
1600,3.1615655422210693,0.4112465977668762,-6.865204811096191,,
1601,3.545541524887085,0.8030278086662292,-6.794668197631836,,
1602,3.250417470932007,0.47118836641311646,-6.7757368087768555,,
1603,3.07401704788208,0.27077311277389526,-6.953733444213867,,
1604,3.3371434211730957,0.6083731651306152,-6.934572696685791,,
1605,3.6344189643859863,0.8545297384262085,-6.803217887878418,,
1606,3.0768299102783203,0.27071523666381836,-6.880983829498291,,
1607,3.168935537338257,0.4556257426738739,-7.029083251953125,,
1608,3.148576259613037,0.4112592041492462,-6.932920455932617,,
1609,3.2632758617401123,0.4420151114463806,-6.871798038482666,,
1610,3.3284926414489746,0.5378502607345581,-6.808716297149658,,
1611,3.42272686958313,0.6367815136909485,-6.878561496734619,,
1612,3.195918321609497,0.3995791971683502,-6.891821384429932,,
1613,3.4811854362487793,0.6327805519104004,-6.872409820556641,,
1614,3.2338578701019287,0.5176432728767395,-7.0531110763549805,,
1615,3.0565268993377686,0.32137370109558105,-6.878011703491211,,
1616,3.1671295166015625,0.40559566020965576,-7.025789260864258,,
1617,3.290902614593506,0.5208219289779663,-7.005368709564209,,
1618,3.152039051055908,0.47237783670425415,-6.903460502624512,,
1619,3.1719226837158203,0.437508761882782,-7.036431789398193,,
1620,3.259978771209717,0.46114814281463623,-6.882084846496582,,
1621,3.311450242996216,0.5537559986114502,-6.959022521972656,,
1622,3.3117918968200684,0.6084977388381958,-7.0719523429870605,,
1623,3.163536310195923,0.4657924175262451,-7.065618515014648,,
1624,3.4019603729248047,0.511996865272522,-7.020231246948242,,
1625,3.384765148162842,0.6293210983276367,-6.952061176300049,,
1626,3.254817247390747,0.4805247187614441,-7.00960636138916,,
1627,3.4071617126464844,0.605601966381073,-6.963371276855469,,
1628,3.0977134704589844,0.33393311500549316,-6.98990535736084,,
1629,3.080249786376953,0.38473957777023315,-7.08693790435791,,
1630,3.064883232116699,0.34007999300956726,-7.062637805938721,,
1631,3.412581205368042,0.6409838199615479,-6.98237419128418,,
1632,3.198756217956543,0.4704032242298126,-6.939892768859863,,
1633,3.511206865310669,0.7951452136039734,-7.078362464904785,,
1634,3.179391622543335,0.34203413128852844,-7.1431121826171875,,
1635,3.1483025550842285,0.29057198762893677,-7.0945353507995605,,
1636,3.163680076599121,0.3642829358577728,-6.976871013641357,,
1637,2.9531641006469727,0.28430503606796265,-7.089378356933594,,
1638,3.229658603668213,0.38942790031433105,-7.060689926147461,,
1639,3.2851967811584473,0.4953196048736572,-7.136345386505127,,
1640,3.537597179412842,0.8496311902999878,-7.043920516967773,,
1641,2.9402973651885986,0.2710636258125305,-6.985409736633301,,
1642,3.2315592765808105,0.45449739694595337,-7.015981674194336,,
1643,3.205246686935425,0.4971054196357727,-7.006707668304443,,
1644,3.2084922790527344,0.4119621515274048,-7.136051177978516,,
1645,3.2083637714385986,0.3676435351371765,-6.9484543800354,,
1646,3.1425836086273193,0.41205766797065735,-7.175030708312988,,
1647,3.424023151397705,0.6010444164276123,-7.0101494789123535,,
1648,3.6588401794433594,0.8773967027664185,-7.134283065795898,,
1649,3.5996556282043457,0.8254460096359253,-7.034176349639893,,
1650,3.0172369480133057,0.3476869463920593,-6.9956135749816895,,
1651,3.316380023956299,0.5323108434677124,-7.0948944091796875,,
1652,3.7625365257263184,0.9452808499336243,-7.197265148162842,,
1653,3.3102011680603027,0.4544576406478882,-7.078233242034912,,
1654,3.2798078060150146,0.511537492275238,-7.155804634094238,,
1655,3.294828176498413,0.4915387034416199,-7.059660911560059,,
1656,3.6384127140045166,0.9407455325126648,-6.9540181159973145,,
1657,3.2369637489318848,0.43672168254852295,-6.933624744415283,,
1658,3.460890293121338,0.6430259943008423,-7.095028877258301,,
1659,3.490589141845703,0.6648885011672974,-6.865053176879883,,
1660,3.2757833003997803,0.603488028049469,-7.201239109039307,,
1661,3.345914125442505,0.5583446621894836,-7.115303039550781,,
1662,3.1048638820648193,0.30328497290611267,-7.039510250091553,,
1663,3.131295680999756,0.38244378566741943,-7.134401321411133,,
1664,3.796705961227417,1.1051957607269287,-7.175772666931152,,
1665,3.474395513534546,0.7463982105255127,-7.15957498550415,,
1666,3.3264870643615723,0.5319615006446838,-7.221189498901367,,
1667,3.5096213817596436,0.7501590251922607,-7.137909889221191,,
1668,3.202270746231079,0.4678313434123993,-7.175012111663818,,
1669,2.981029510498047,0.2287934422492981,-7.313969135284424,,
1670,3.359389305114746,0.6141966581344604,-7.139865875244141,,
1671,3.174252510070801,0.4085378348827362,-7.12364387512207,,
1672,3.2723817825317383,0.52303546667099,-7.08325719833374,,
1673,3.037520170211792,0.2194521725177765,-7.166677474975586,,
1674,3.51877498626709,0.8055815696716309,-7.012641429901123,,
1675,2.9842000007629395,0.28214722871780396,-7.304074287414551,,
1676,3.30419659614563,0.4753747582435608,-7.148916244506836,,
1677,3.4106523990631104,0.6128318309783936,-7.183536529541016,,
1678,3.4304375648498535,0.6259614825248718,-7.193702697753906,,
1679,3.2144978046417236,0.4711032509803772,-7.162466049194336,,
1680,3.385176181793213,0.6221399903297424,-7.151895999908447,,
1681,3.4066200256347656,0.7088871598243713,-7.2358856201171875,,
1682,3.4288344383239746,0.6007910966873169,-7.061347007751465,,
1683,3.22857666015625,0.3887902498245239,-7.1142778396606445,,
1684,3.4039149284362793,0.5903679132461548,-7.0534844398498535,,
1685,3.7725417613983154,0.9111765027046204,-7.100934982299805,,
1686,3.3067197799682617,0.5535589456558228,-7.100921630859375,,
1687,3.4199471473693848,0.6674258708953857,-7.121618270874023,,
1688,3.4775357246398926,0.5957688093185425,-7.061357021331787,,
1689,3.404707431793213,0.596924901008606,-7.234167098999023,,
1690,3.1737234592437744,0.4142169654369354,-7.217770099639893,,
1691,3.4160287380218506,0.6356666088104248,-7.267944812774658,,
1692,2.9834108352661133,0.256283700466156,-7.209709167480469,,
1693,2.9256973266601562,0.19176983833312988,-7.272913932800293,,
1694,3.0062010288238525,0.2742907404899597,-7.274623870849609,,
1695,3.442708730697632,0.6422562003135681,-7.279653549194336,,
1696,3.432311773300171,0.6926648616790771,-7.274515628814697,,
1697,3.306455135345459,0.4171594977378845,-7.24591064453125,,
1698,3.4250292778015137,0.7672510147094727,-7.186031341552734,,
1699,3.155352830886841,0.32268643379211426,-7.194067001342773,,
1700,3.151796579360962,0.3883053660392761,-7.2487287521362305,,
1701,3.202157497406006,0.45123398303985596,-7.174565315246582,,
1702,3.095316171646118,0.2657908499240875,-7.32470178604126,,
1703,3.691923141479492,0.9554295539855957,-7.162579536437988,,
1704,3.536785840988159,0.7039082646369934,-7.336724281311035,,
1705,2.9268925189971924,0.15423455834388733,-7.49605131149292,,
1706,3.087451457977295,0.3399859070777893,-7.2650065422058105,,
1707,3.3752565383911133,0.5694562196731567,-7.352564811706543,,
1708,3.756941795349121,0.9965409636497498,-7.1562180519104,,
1709,3.162618398666382,0.3431183695793152,-7.306800842285156,,
1710,3.406282901763916,0.6675606966018677,-7.232713222503662,,
1711,3.409146785736084,0.6542128324508667,-7.3338470458984375,,
1712,3.112976551055908,0.3095635175704956,-7.304493427276611,,
1713,3.2409698963165283,0.5522692799568176,-7.3204426765441895,,
1714,3.100043535232544,0.3406343162059784,-7.256856918334961,,
1715,3.092478036880493,0.32916709780693054,-7.267606258392334,,
1716,3.2623507976531982,0.48219770193099976,-7.350768566131592,,
1717,3.201673746109009,0.39078521728515625,-7.43643856048584,,
1718,3.0359959602355957,0.3402923345565796,-7.454334735870361,,
1719,3.2533187866210938,0.571710467338562,-7.513896942138672,,
1720,3.1676321029663086,0.3758741021156311,-7.476759910583496,,
1721,3.5723676681518555,0.8411083221435547,-7.333466053009033,,
1722,3.527080535888672,0.728147029876709,-7.2052321434021,,
1723,3.328279972076416,0.4539563059806824,-7.287757873535156,,
1724,3.304522752761841,0.4818887412548065,-7.229711055755615,,
1725,3.1880853176116943,0.4029983878135681,-7.246506690979004,,
1726,3.3894777297973633,0.61431884765625,-7.219427585601807,,
1727,3.3988664150238037,0.5887095332145691,-7.295769691467285,,
1728,3.2487032413482666,0.3417094349861145,-7.280331134796143,,
1729,3.4114553928375244,0.6865032315254211,-7.269273281097412,,
1730,2.9829766750335693,0.26665034890174866,-7.524282455444336,,
1731,3.404019832611084,0.6869219541549683,-7.509729385375977,,
1732,3.313084125518799,0.5378316640853882,-7.441894054412842,,
1733,3.3512511253356934,0.48039060831069946,-7.5081257820129395,,
1734,3.405545234680176,0.5195218324661255,-7.477663993835449,,
1735,3.39060640335083,0.5807396173477173,-7.393611907958984,,
1736,3.5717711448669434,0.8068323135375977,-7.3534674644470215,,
1737,3.6725893020629883,0.9089150428771973,-7.397252559661865,,
1738,3.1482677459716797,0.43383777141571045,-7.379451274871826,,
1739,3.1903183460235596,0.46775221824645996,-7.1622185707092285,,
1740,3.190779447555542,0.41454440355300903,-7.401716232299805,,
1741,3.444493055343628,0.5818293690681458,-7.330927848815918,,
1742,3.131531238555908,0.34959834814071655,-7.447885513305664,,
1743,3.2603869438171387,0.4497503638267517,-7.4276652336120605,,
1744,3.138906240463257,0.3158453106880188,-7.559902667999268,,
1745,3.5599727630615234,0.7202121019363403,-7.448770523071289,,
1746,3.326486110687256,0.45728757977485657,-7.444112300872803,,
1747,2.933204412460327,0.206435889005661,-7.59158992767334,,
1748,3.28973650932312,0.5117385387420654,-7.551628112792969,,
1749,3.3870344161987305,0.5987188816070557,-7.440650463104248,,
1750,3.4022884368896484,0.5439481139183044,-7.564164638519287,,
1751,3.437960624694824,0.5888552665710449,-7.4006853103637695,,
1752,3.406742811203003,0.6333258152008057,-7.475971698760986,,
1753,3.389761447906494,0.573021411895752,-7.244189739227295,,
1754,3.5985705852508545,0.8614380359649658,-7.271149158477783,,
1755,3.1643431186676025,0.49297112226486206,-7.355282306671143,,
1756,3.542846918106079,0.7787902355194092,-7.397124767303467,,
1757,3.5693554878234863,0.8581442832946777,-7.555298805236816,,
1758,3.490724563598633,0.7194341421127319,-7.447598457336426,,
1759,3.0998106002807617,0.28825607895851135,-7.492956161499023,,
1760,3.2232558727264404,0.5705101490020752,-7.328660011291504,,
1761,3.225249767303467,0.5048259496688843,-7.602847576141357,,
1762,3.3981778621673584,0.7050374150276184,-7.49894905090332,,
1763,3.436366319656372,0.639362096786499,-7.509730339050293,,
1764,3.4254560470581055,0.7206310033798218,-7.534448146820068,,
1765,3.1172001361846924,0.33025050163269043,-7.577295303344727,,
1766,3.4086263179779053,0.6754615306854248,-7.546928882598877,,
1767,3.287876605987549,0.5982194542884827,-7.44904088973999,,
1768,3.3666486740112305,0.6674889326095581,-7.3708815574646,,
1769,3.5887861251831055,0.730726957321167,-7.547086715698242,,
1770,3.152566909790039,0.3953024744987488,-7.53304386138916,,
1771,3.1962661743164062,0.5186575651168823,-7.600999355316162,,
1772,3.220381259918213,0.3523264527320862,-7.497727394104004,,
1773,3.4113423824310303,0.6796185374259949,-7.572710990905762,,
1774,3.275543451309204,0.4226110577583313,-7.6908416748046875,,
1775,3.473541021347046,0.666792631149292,-7.50382137298584,,
1776,2.897028684616089,0.19397617876529694,-7.7949676513671875,,
1777,3.7305569648742676,0.8656572699546814,-7.49989128112793,,
1778,3.1637444496154785,0.3589109778404236,-7.498485088348389,,
1779,3.2435245513916016,0.4712051749229431,-7.663694381713867,,
1780,3.0083017349243164,0.24956129491329193,-7.597703456878662,,
1781,3.7943620681762695,0.9148254990577698,-7.591665267944336,,
1782,3.1651320457458496,0.3478829860687256,-7.623110771179199,,
1783,3.200106143951416,0.42373064160346985,-7.519036293029785,,
1784,3.386209011077881,0.5426069498062134,-7.3971099853515625,,
1785,3.4682538509368896,0.6197774410247803,-7.528258323669434,,
1786,3.3548455238342285,0.5420018434524536,-7.727027893066406,,
1787,3.234884262084961,0.5149247050285339,-7.553601264953613,,
1788,3.1820461750030518,0.32569795846939087,-7.675600051879883,,
1789,3.098100423812866,0.2571718692779541,-7.638758182525635,,
1790,3.3141331672668457,0.5262241363525391,-7.582367897033691,,
1791,3.393618106842041,0.48446452617645264,-7.600632667541504,,
1792,3.350520610809326,0.5844334363937378,-7.693710803985596,,
1793,3.448444366455078,0.4965006113052368,-7.621117115020752,,
1794,3.138131618499756,0.4202590882778168,-7.6080827713012695,,
1795,3.1851813793182373,0.37626904249191284,-7.741612434387207,,
1796,3.051395893096924,0.36796319484710693,-7.7660932540893555,,
1797,3.4767019748687744,0.7118620872497559,-7.817147254943848,,
1798,3.274428367614746,0.5002366304397583,-7.591149806976318,,
1799,3.5687336921691895,0.7185577154159546,-7.577146053314209,,
1800,3.2409276962280273,0.4318474233150482,-7.764670372009277,,
1801,3.3278212547302246,0.5445217490196228,-7.6090288162231445,,
1802,3.5650882720947266,0.7339606881141663,-7.3946943283081055,,
1803,3.4389138221740723,0.6626156568527222,-7.619707107543945,,
1804,3.3095145225524902,0.4866871237754822,-7.669760704040527,,
1805,3.285797595977783,0.4896177351474762,-7.807491779327393,,
1806,3.5013489723205566,0.6568118333816528,-7.650393486022949,,
1807,3.187761068344116,0.47461631894111633,-7.778492450714111,,
1808,3.3650083541870117,0.6210205554962158,-7.737195014953613,,
1809,3.624112129211426,0.7785552740097046,-7.670228481292725,,
1810,3.061023473739624,0.24973803758621216,-7.795455455780029,,
1811,3.165872573852539,0.4246499240398407,-7.878119945526123,,
1812,3.1956777572631836,0.488778680562973,-7.766070365905762,,
1813,3.8050074577331543,0.9814084768295288,-7.647490501403809,,
1814,3.1231274604797363,0.3890490233898163,-7.760497093200684,,
1815,3.1466245651245117,0.3510018587112427,-7.79240608215332,,
1816,3.078179359436035,0.26960551738739014,-7.839731216430664,,
1817,3.9180474281311035,1.0055235624313354,-7.713782787322998,,
1818,3.352607250213623,0.5470833778381348,-7.624460220336914,,
1819,3.290382146835327,0.4414823353290558,-7.731704235076904,,
1820,3.3321213722229004,0.5518845319747925,-7.780447483062744,,
1821,3.041905164718628,0.21377086639404297,-7.788564205169678,,
1822,3.090339183807373,0.36034002900123596,-7.903435707092285,,
1823,3.2731544971466064,0.4217979311943054,-7.860077857971191,,
1824,3.285189151763916,0.6055570840835571,-7.732329368591309,,
1825,3.296541213989258,0.5058302283287048,-7.844510555267334,,
1826,3.3584680557250977,0.5503722429275513,-7.66131067276001,,
1827,3.0263233184814453,0.3843737840652466,-7.88995885848999,,
1828,3.4323787689208984,0.5714690685272217,-7.886765003204346,,
1829,3.582974433898926,0.8450670838356018,-7.807852745056152,,
1830,3.1840076446533203,0.38506513833999634,-7.596428871154785,,
1831,3.0590732097625732,0.2713993191719055,-7.887335300445557,,
1832,3.1129038333892822,0.33977100253105164,-7.752252578735352,,
1833,3.5861809253692627,0.7218735218048096,-7.830385684967041,,
1834,3.2650904655456543,0.5517961978912354,-7.792424201965332,,
1835,3.264920949935913,0.3801252245903015,-7.698173522949219,,
1836,3.2999191284179688,0.49136877059936523,-7.76215934753418,,
1837,3.287330150604248,0.5689325332641602,-7.842944622039795,,
1838,3.1074752807617188,0.2590733766555786,-7.797327995300293,,
1839,3.432948589324951,0.6285197734832764,-7.798606872558594,,
1840,3.3908467292785645,0.6886885166168213,-7.878423690795898,,
1841,3.3280715942382812,0.6236240863800049,-7.943715572357178,,
1842,3.2160141468048096,0.4599149823188782,-7.685823440551758,,
1843,3.5169239044189453,0.6654736995697021,-7.8640546798706055,,
1844,3.173480272293091,0.40591099858283997,-7.950555801391602,,
1845,3.496691942214966,0.7284533381462097,-7.915546417236328,,
1846,3.1377594470977783,0.2948586344718933,-7.860807418823242,,
1847,3.112175226211548,0.22714915871620178,-7.763566970825195,,
1848,3.461322784423828,0.6222046613693237,-7.68290376663208,,
1849,3.454458713531494,0.6841816902160645,-7.936460494995117,,
1850,3.5536000728607178,0.7776336669921875,-7.759494781494141,,
1851,3.688508987426758,0.9780622124671936,-7.845515251159668,,
1852,3.496825695037842,0.6837748289108276,-7.835533142089844,,
1853,3.0726094245910645,0.33524465560913086,-7.907290458679199,,
1854,3.553952693939209,0.8400846719741821,-7.765326499938965,,
1855,3.3028526306152344,0.5253595113754272,-7.786947727203369,,
1856,3.6559739112854004,0.8312125205993652,-7.639148712158203,,
1857,3.4931814670562744,0.7333695888519287,-7.824528694152832,,
1858,3.4357657432556152,0.6398817300796509,-7.928977966308594,,
1859,3.1471476554870605,0.4445995092391968,-7.636026382446289,,
1860,3.526747703552246,0.7308646440505981,-8.056811332702637,,
1861,3.1697745323181152,0.33336561918258667,-7.884317874908447,,
1862,3.4768824577331543,0.6223835349082947,-7.84738302230835,,
1863,3.0341334342956543,0.29237478971481323,-7.965512275695801,,
1864,3.4418280124664307,0.5934019088745117,-7.9066901206970215,,
1865,3.221343755722046,0.4963075518608093,-7.8908586502075195,,
1866,3.2140283584594727,0.5455647706985474,-7.812490940093994,,
1867,3.521897792816162,0.7319413423538208,-8.070613861083984,,
1868,3.192831039428711,0.3440135419368744,-8.087300300598145,,
1869,3.0224575996398926,0.18322986364364624,-8.193921089172363,,
1870,3.621633529663086,0.6780399084091187,-7.91813850402832,,
1871,3.145831346511841,0.4172690510749817,-7.8584818840026855,,
1872,3.2462892532348633,0.549567699432373,-7.915789604187012,,
1873,3.1857190132141113,0.3839989900588989,-8.071213722229004,,
1874,3.569683790206909,0.7847368121147156,-7.937197685241699,,
1875,3.4853899478912354,0.6267244219779968,-7.905611515045166,,
1876,3.299459457397461,0.47670942544937134,-7.838683128356934,,
1877,3.9104294776916504,1.1603294610977173,-7.667696952819824,,
1878,3.6195149421691895,0.7893246412277222,-7.872265815734863,,
1879,3.4324636459350586,0.6537184715270996,-7.805965900421143,,
1880,3.0970892906188965,0.24685955047607422,-7.86913537979126,,
1881,3.3157663345336914,0.5370436310768127,-7.84141206741333,,
1882,3.388137102127075,0.5282074809074402,-7.943286895751953,,
1883,3.7191975116729736,0.9119904041290283,-7.926718235015869,,
1884,3.286733388900757,0.3898831903934479,-8.084592819213867,,
1885,3.144120216369629,0.4852941632270813,-8.111213684082031,,
